time	clg	htg
hr 	btu	btu
7896	4157	-597509
7897	4159	-643135
7898	4158	-621500
7899	4157	-643503
7900	4157	-628112
7901	4157	-633134
7902	4229	-475032
7903	4182	-450184
7904	18899	-547238
7905	5342	-371160
7906	0	-288959
7907	0	-247594
7908	0	-239173
7909	0	-225288
7910	0	-164213
7911	0	-168494
7912	0	-202737
7913	892	-241647
7914	6399	-357150
7915	36687	-449734
7916	31748	-407148
7917	28665	-500743
7918	16360	-504652
7919	8731	-521958
7920	6395	-521408
7921	5809	-549377
7922	5608	-643027
7923	5483	-600939
7924	5386	-655059
7925	5303	-684357
7926	5251	-474143
7927	6022	-448963
7928	33890	-521205
7929	0	-273250
7930	0	-161549
7931	0	-106601
7932	0	-114376
7933	0	-98147
7934	0	-69308
7935	0	-49664
7936	0	-81620
7937	0	-151716
7938	1449	-271113
7939	6124	-368141
7940	47294	-374370
7941	41990	-383910
7942	24336	-437925
7943	13440	-515193
7944	8792	-575120
7945	7542	-553349
7946	7259	-570838
7947	7056	-603617
7948	6889	-573430
7949	6736	-662863
7950	6922	-474659
7951	7506	-448990
7952	47301	-550131
7953	0	-274188
7954	0	-193169
7955	0	-148034
7956	0	-166526
7957	0	-154035
7958	0	-116736
7959	0	-105028
7960	0	-139216
7961	0	-195064
7962	0	-325309
7963	4959	-400454
7964	6003	-375272
7965	47111	-493621
7966	27597	-548245
7967	16036	-537229
7968	10914	-538578
7969	8954	-596194
7970	8131	-620101
7971	7576	-624177
7972	7323	-611925
7973	7166	-594905
7974	7021	-470771
7975	8446	-456876
7976	6452	-479392
7977	0	-244587
7978	0	-147150
7979	0	-91057
7980	0	-133104
7981	0	-154206
7982	0	-123933
7983	0	-102210
7984	0	-123689
7985	0	-179505
7986	0	-333466
7987	4386	-430496
7988	5848	-438488
7989	6352	-484624
7990	29114	-550316
7991	17191	-559209
7992	12041	-587315
7993	10055	-582491
7994	9202	-667597
7995	8582	-682593
7996	8042	-714232
7997	7553	-753911
7998	7489	-540016
7999	9363	-529970
8000	5964	-548269
8001	0	-290380
8002	0	-196030
8003	0	-132865
8004	0	-165626
8005	0	-196104
8006	0	-154268
8007	0	-145391
8008	0	-160257
8009	0	-225975
8010	0	-335073
8011	4163	-428060
8012	5656	-389365
8013	6221	-458421
8014	29415	-555673
8015	17698	-577949
8016	12540	-589155
8017	10237	-613729
8018	8965	-599995
8019	8097	-608608
8020	7434	-614085
8021	7067	-610721
8022	6861	-645559
8023	6699	-589943
8024	24464	-638373
8025	26385	-596010
8026	23488	-565603
8027	22018	-552712
8028	20813	-549091
8029	19792	-510905
8030	17336	-382160
8031	16194	-420787
8032	15466	-429640
8033	14695	-511841
8034	13905	-549678
8035	13157	-579077
8036	6404	-523055
8037	4157	-529661
8038	4157	-556618
8039	4157	-543413
8040	4157	-546118
8041	4157	-595151
8042	4157	-546989
8043	4157	-543582
8044	4157	-589047
8045	4157	-589688
8046	4157	-591913
8047	4157	-592897
8048	10566	-662755
8049	11215	-625286
8050	10187	-609315
8051	9630	-574608
8052	9222	-561218
8053	8948	-565971
8054	8007	-438087
8055	7672	-439692
8056	7556	-471600
8057	7405	-564372
8058	7232	-557292
8059	7068	-602743
8060	4889	-560062
8061	4157	-532805
8062	4157	-519190
8063	4157	-506213
8064	4157	-491308
8065	4157	-515089
8066	4157	-524622
8067	4157	-507052
8068	4157	-543185
8069	4157	-598225
8070	4157	-477744
8071	4161	-477796
8072	20011	-566302
8073	5058	-390565
8074	0	-302759
8075	0	-246104
8076	0	-216464
8077	0	-208962
8078	0	-141681
8079	0	-132392
8080	0	-168684
8081	0	-235191
8082	5668	-353652
8083	37212	-432119
8084	31146	-330329
8085	28667	-409401
8086	16690	-469412
8087	8922	-470617
8088	6534	-474638
8089	5941	-470787
8090	5737	-537572
8091	5608	-548740
8092	5508	-538347
8093	5424	-527826
8094	5344	-449260
8095	6144	-430741
8096	35007	-519883
8097	0	-288887
8098	0	-182313
8099	0	-116498
8100	0	-112039
8101	0	-114381
8102	0	-95319
8103	0	-102545
8104	0	-121306
8105	0	-169687
8106	1672	-285828
8107	6304	-381454
8108	46255	-484377
8109	40750	-493078
8110	23817	-528162
8111	13157	-528251
8112	8738	-531988
8113	7579	-469889
8114	7297	-482544
8115	7097	-567726
8116	6934	-537264
8117	6781	-529916
8118	6655	-441377
8119	7461	-437121
8120	47311	-526847
8121	0	-237487
8122	0	-133987
8123	0	-70973
8124	0	-64519
8125	0	-58992
8126	0	-28492
8127	0	-22927
8128	0	-49155
8129	0	-148505
8130	0	-259149
8131	4817	-341831
8132	5964	-294084
8133	6289	-363952
8134	27537	-453256
8135	15597	-461796
8136	10472	-484958
8137	8506	-493907
8138	7845	-510457
8139	7576	-544068
8140	7403	-516048
8141	7241	-559790
8142	7093	-435852
8143	7988	-418086
8144	6414	-430432
8145	0	-221647
8146	0	-102533
8147	0	-57846
8148	0	-80017
8149	0	-80384
8150	0	-44126
8151	0	-36187
8152	0	-54744
8153	0	-128080
8154	0	-245260
8155	4912	-349200
8156	6265	-326093
8157	6745	-381090
8158	29216	-465293
8159	16672	-478182
8160	11528	-455266
8161	9539	-433507
8162	8694	-424085
8163	8083	-431172
8164	7623	-439621
8165	7398	-454897
8166	7249	-397080
8167	8883	-379988
8168	6195	-404940
8169	0	-163173
8170	0	-54266
8171	0	-1773
8172	0	-36301
8173	0	-22477
8174	0	-24116
8175	0	0
8176	0	-23621
8177	0	-101372
8178	0	-250042
8179	4366	-338512
8180	6090	-352546
8181	6597	-383499
8182	30991	-545306
8183	17452	-563103
8184	11995	-576267
8185	9864	-639374
8186	8701	-660544
8187	7867	-712537
8188	7334	-634334
8189	7067	-652835
8190	6883	-655666
8191	6722	-618007
8192	24617	-638384
8193	26350	-598160
8194	23371	-571529
8195	21998	-530438
8196	20743	-529077
8197	19701	-538599
8198	17187	-410391
8199	16034	-429394
8200	15307	-440982
8201	14552	-550975
8202	13769	-558782
8203	13024	-571306
8204	6370	-572070
8205	4157	-582883
8206	4157	-597215
8207	4157	-632373
8208	4157	-620593
8209	4157	-630753
8210	4157	-631659
8211	4157	-609202
8212	4157	-637403
8213	4157	-628858
8214	4157	-676795
8215	4157	-619942
8216	10509	-708699
8217	11146	-663831
8218	10116	-649476
8219	9625	-624593
8220	9287	-600577
8221	9026	-584745
8222	8032	-442347
8223	7679	-470436
8224	7569	-470782
8225	7423	-642540
8226	7256	-601390
8227	7095	-622590
8228	4896	-648307
8229	4157	-660431
8230	4157	-632332
8231	4157	-667515
8232	4157	-717625
8233	4157	-720012
8234	4157	-694747
8235	4157	-698503
8236	4157	-709063
8237	4157	-708210
8238	4157	-578283
8239	4157	-579918
8240	19888	-647734
8241	4671	-443053
8242	0	-335599
8243	0	-301055
8244	0	-293653
8245	0	-292012
8246	0	-266430
8247	0	-224425
8248	0	-262778
8249	0	-329539
8250	5613	-433791
8251	36302	-526558
8252	31003	-483317
8253	28509	-565697
8254	16505	-631770
8255	8846	-623724
8256	6500	-627997
8257	5911	-642622
8258	5708	-619997
8259	5581	-725811
8260	5484	-711544
8261	5397	-647732
8262	5319	-529288
8263	6105	-530921
8264	35207	-570484
8265	0	-357412
8266	0	-265241
8267	0	-233197
8268	0	-237497
8269	0	-198080
8270	0	-164827
8271	0	-138303
8272	0	-159739
8273	0	-241011
8274	2135	-376991
8275	6148	-449220
8276	41882	-432236
8277	36797	-393692
8278	22757	-406945
8279	13066	-421312
8280	8726	-436999
8281	7590	-516270
8282	7317	-525189
8283	7186	-459992
8284	6969	-464080
8285	6795	-463922
8286	6659	-496770
8287	7514	-463876
8288	43831	-575793
8289	0	-296363
8290	0	-204941
8291	0	-172258
8292	0	-191515
8293	0	-191474
8294	0	-135010
8295	0	-132075
8296	0	-161015
8297	0	-222758
8298	340	-337410
8299	5903	-412227
8300	6497	-363808
8301	43385	-484783
8302	26263	-482222
8303	15489	-478723
8304	10371	-475663
8305	8413	-547171
8306	7799	-506884
8307	7549	-525158
8308	7376	-537183
8309	7219	-505145
8310	7073	-442317
8311	7920	-435235
8312	6545	-466033
8313	0	-252337
8314	0	-147448
8315	0	-102233
8316	0	-90784
8317	0	-106438
8318	0	-81586
8319	0	-63145
8320	0	-85315
8321	0	-143961
8322	0	-271804
8323	4962	-341574
8324	45558	-328476
8325	46478	-388314
8326	28886	-413035
8327	16775	-366224
8328	11561	-369466
8329	9462	-434528
8330	8590	-458305
8331	7958	-465019
8332	7562	-485903
8333	7356	-491199
8334	7333	-426505
8335	7208	-417632
8336	36490	-526525
8337	6586	-413078
8338	6510	-382034
8339	6445	-368300
8340	6542	-383485
8341	6524	-392639
8342	6400	-392381
8343	6252	-369948
8344	6189	-386334
8345	6206	-403013
8346	37959	-511213
8347	26643	-563059
8348	9271	-546532
8349	4157	-623816
8350	4157	-713010
8351	4157	-680907
8352	4157	-685846
8353	4157	-619229
8354	4157	-621143
8355	4157	-645343
8356	4157	-635973
8357	4157	-676492
8358	4157	-695604
8359	4157	-689065
8360	13675	-726465
8361	14741	-670157
8362	13247	-639256
8363	12488	-599475
8364	11820	-589996
8365	11264	-595755
8366	9335	-442357
8367	8600	-461246
8368	8212	-482516
8369	7974	-593886
8370	7800	-613872
8371	7633	-727947
8372	5033	-767971
8373	4157	-795778
8374	4157	-738973
8375	4157	-635308
8376	4157	-620966
8377	4157	-776719
8378	4157	-734522
8379	4157	-724630
8380	4157	-788255
8381	4157	-767370
8382	4157	-692456
8383	4157	-746546
8384	8553	-797272
8385	9101	-729990
8386	8471	-662277
8387	8193	-647808
8388	7972	-639202
8389	7792	-639430
8390	7023	-488526
8391	6765	-507903
8392	6690	-521875
8393	6584	-673463
8394	6455	-712293
8395	6332	-747109
8396	4704	-631096
8397	4157	-637261
8398	4157	-686797
8399	4157	-687977
8400	4157	-734599
8401	4157	-722600
8402	4157	-742629
8403	4157	-746117
8404	4157	-772865
8405	4157	-878004
8406	4157	-615436
8407	4157	-606096
8408	10049	-711328
8409	12727	-665964
8410	15304	-641452
8411	17312	-624264
8412	16849	-619167
8413	16761	-598493
8414	19110	-574406
8415	21073	-553160
8416	22409	-546756
8417	22339	-550153
8418	15296	-614756
8419	10821	-649122
8420	5672	-657824
8421	4157	-768470
8422	4157	-760902
8423	4157	-751638
8424	4157	-831088
8425	4157	-813340
8426	4157	-819652
8427	4157	-825634
8428	4157	-838183
8429	4157	-871393
8430	4157	-651479
8431	4157	-642177
8432	11546	-757416
8433	18491	-702262
8434	21595	-655763
8435	23675	-613185
8436	22841	-585620
8437	22539	-572082
8438	25272	-525759
8439	27471	-528210
8440	28578	-531022
8441	28120	-558860
8442	19101	-613739
8443	12290	-658364
8444	5899	-625663
8445	4157	-778333
8446	4157	-734060
8447	4157	-730894
8448	4157	-735078
8449	4157	-811029
8450	4157	-792588
8451	4157	-828030
8452	4157	-814184
8453	4157	-798015
8454	4157	-646131
8455	4157	-628335
8456	15038	-744518
8457	22549	-625449
8458	25947	-600486
8459	27875	-565540
8460	26833	-553109
8461	26483	-528392
8462	29539	-496491
8463	31704	-495977
8464	32758	-487570
8465	32212	-513782
8466	22314	-575882
8467	14396	-621083
8468	6364	-615802
8469	4157	-689937
8470	4157	-610000
8471	4157	-644836
8472	4157	-755002
8473	4157	-799813
8474	4157	-800962
8475	4157	-831879
8476	4157	-851829
8477	4157	-860936
8478	4157	-670023
8479	4157	-660420
8480	16404	-789479
8481	24805	-666688
8482	28092	-627745
8483	29831	-609467
8484	28433	-587361
8485	27854	-567711
8486	30706	-561910
8487	32591	-532533
8488	33772	-537099
8489	33020	-577486
8490	22771	-616581
8491	14709	-627669
8492	6439	-649360
8493	4157	-808392
8494	4157	-859167
8495	4157	-882677
8496	4157	-889685
8497	4157	-924581
8498	4157	-896891
8499	4157	-889878
8500	4157	-844730
8501	4157	-836571
8502	4157	-573528
8503	4164	-547392
8504	16946	-662862
8505	25531	-583420
8506	28992	-557672
8507	30795	-516116
8508	29389	-518150
8509	28640	-506277
8510	31485	-476833
8511	33578	-476032
8512	34625	-476127
8513	33888	-481313
8514	23513	-523949
8515	15193	-561872
8516	6545	-502723
8517	4157	-504257
8518	4157	-554274
8519	4157	-532611
8520	4157	-530889
8521	4157	-575701
8522	4157	-582113
8523	4157	-555133
8524	4157	-588203
8525	4157	-619512
8526	4157	-572938
8527	4157	-575268
8528	9359	-699343
8529	9957	-628042
8530	9188	-591823
8531	8859	-550170
8532	8610	-518581
8533	8413	-505620
8534	5230	-382472
8535	6007	-399811
8536	6634	-411987
8537	6569	-494283
8538	6470	-501285
8539	6374	-532851
8540	4717	-505241
8541	4157	-510397
8542	4157	-540846
8543	4157	-602312
8544	4157	-650556
8545	4157	-663701
8546	4157	-686691
8547	4157	-685179
8548	4157	-727943
8549	4157	-822356
8550	4157	-825483
8551	4157	-816143
8552	7211	-815722
8553	7600	-730802
8554	7210	-702672
8555	7052	-669222
8556	6907	-651686
8557	6787	-647693
8558	6244	-468899
8559	6071	-495265
8560	6022	-504532
8561	5947	-747124
8562	5850	-798116
8563	5754	-800279
8564	4558	-728416
8565	4157	-698926
8566	4157	-746502
8567	4157	-778378
8568	4157	-782107
8569	4157	-782735
8570	4157	-801977
8571	4157	-797856
8572	4157	-763794
8573	4157	-887391
8574	4157	-641775
8575	4157	-628975
8576	9357	-741713
8577	11964	-635518
8578	14478	-593995
8579	16460	-575372
8580	16286	-547852
8581	16584	-514649
8582	18736	-493305
8583	20280	-488549
8584	21200	-500897
8585	20968	-521618
8586	15041	-564873
8587	10621	-590251
8588	5592	-476963
8589	4157	-539965
8590	4157	-586786
8591	4157	-586456
8592	4157	-648848
8593	4157	-589270
8594	4157	-654476
8595	4157	-604126
8596	4157	-637922
8597	4157	-644859
8598	4157	-659813
8599	4157	-677244
8600	7494	-763931
8601	7903	-742091
8602	7452	-723749
8603	7263	-726146
8604	7097	-669503
8605	6963	-625384
8606	6261	-473273
8607	6053	-480139
8608	6018	-482966
8609	5952	-620420
8610	5862	-591990
8611	5775	-619598
8612	4564	-555403
8613	4157	-605291
8614	4225	-499902
8615	4181	-568071
8616	4157	-598347
8617	4157	-629466
8618	4157	-591510
8619	4157	-682175
8620	4157	-613801
8621	4157	-652532
8622	4171	-546192
8623	4192	-523748
8624	9691	-663037
8625	13228	-581931
8626	15837	-537616
8627	17583	-520304
8628	17142	-513627
8629	17021	-509808
8630	18866	-483297
8631	20223	-478931
8632	21112	-494670
8633	20968	-494995
8634	15176	-519372
8635	10735	-541389
8636	5616	-467446
8637	4157	-531761
8638	4157	-535584
8639	4157	-560955
8640	4157	-553105
8641	4157	-528842
8642	4157	-501092
8643	4157	-488523
8644	4157	-519426
8645	4157	-518512
8646	4157	-461749
8647	4157	-463293
8648	13107	-587297
8649	19519	-520550
8650	21923	-502349
8651	23106	-479988
8652	22237	-514737
8653	21777	-507036
8654	23546	-499123
8655	24770	-467115
8656	25559	-486721
8657	25203	-491204
8658	18685	-545962
8659	12678	-567345
8660	5994	-587854
8661	4157	-617092
8662	4157	-646864
8663	4157	-627328
8664	4157	-690086
8665	4157	-651110
8666	4157	-671180
8667	4157	-706196
8668	4157	-619387
8669	4157	-636393
8670	4157	-537123
8671	4161	-514071
8672	15524	-651414
8673	22485	-563363
8674	24722	-549811
8675	25641	-548149
8676	24528	-544336
8677	23952	-557751
8678	25915	-537855
8679	27372	-526544
8680	28407	-525232
8681	27981	-523102
8682	20529	-575009
8683	14014	-590972
8684	6317	-560755
8685	4157	-589019
8686	4157	-665633
8687	4157	-698548
8688	4157	-682391
8689	4157	-532042
8690	4157	-669809
8691	4157	-785618
8692	4157	-706426
8693	4157	-739970
8694	4157	-773449
8695	4157	-780926
8696	9001	-878998
8697	9558	-788400
8698	8850	-726695
8699	8550	-703956
8700	8318	-683609
8701	8133	-678754
8702	6867	-522891
8703	6504	-556375
8704	6484	-578011
8705	6414	-761168
8706	6313	-840498
8707	6213	-786804
8708	4675	-625641
8709	4157	-685977
8710	4157	-746521
8711	4157	-750021
8712	4157	-701772
8713	4157	-700582
8714	4216	-567524
8715	4178	-675171
8716	4157	-682651
8717	4157	-659698
8718	4157	-663561
8719	4157	-704337
8720	6924	-823299
8721	7285	-742809
8722	6937	-742369
8723	6795	-648653
8724	6658	-664129
8725	6552	-675050
8726	6114	-517745
8727	5970	-580533
8728	5918	-583560
8729	5838	-680421
8730	5737	-735937
8731	5645	-732144
8732	4531	-612519
8733	4157	-624541
8734	4157	-745349
8735	4157	-732602
8736	4157	-733917
8737	4157	-783850
8738	4157	-667988
8739	4157	-645671
8740	4157	-611647
8741	4157	-712338
8742	4192	-539349
8743	4203	-517295
8744	9426	-644781
8745	11872	-565326
8746	13980	-526797
8747	15907	-512030
8748	15651	-494534
8749	15666	-478040
8750	17625	-457710
8751	19037	-426797
8752	19982	-454400
8753	19905	-469431
8754	14208	-518231
8755	10360	-571425
8756	5570	-513740
8757	4157	-592296
8758	4157	-852005
8759	4157	-770405
8760	4157	-784354
