"1=Loop running this hour, 0=Off"	"Net hourly loop load, including thermal losses and pump heat"	"Net hourly loop load, including thermal losses and pump heat"	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
0	0	0	59	0
0	0	0	59	0
0	0	0	55	0
0	0	0	59	0
0	0	0	60	0
0	0	0	61	0
0	0	0	63	0
0	0	0	63	0
0	0	0	63	0
1	109979	0	64	0
1	104350	0	64	0
1	106497	0	65	0
1	115731	0	68	0
1	107933	0	68	0
1	100473	0	67	0
0	0	0	67	0
0	0	0	67	0
0	0	0	67	0
0	0	0	67	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	65	0
0	0	0	65	0
0	0	0	65	0
0	0	0	65	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
0	0	0	66	0
1	609394	-118607	66	0
1	867459	-179110	66	0
1	926491	-177481	67	0
1	942899	-175979	67	0
1	673488	-110881	67	0
1	730737	-108994	67	0
1	989731	-183220	67	0
1	941547	-174589	66	0
1	938022	-183855	66	0
1	705087	-142375	65	0
1	399933	-83781.9	64	0
1	185193	0	63	0
1	108733	0	61	0
1	89862.2	0	61	0
1	48010.6	0	60	0
0	0	0	57	0
0	0	0	57	0
0	0	0	56	0
0	0	0	57	0
0	0	0	57	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
1	343700	-138908	57	0
1	624377	-208357	58	0
1	680803	-206185	60	0
1	687799	-201519	61	0
1	536228	-119192	60	0
1	564202	-119415	60	0
1	738213	-214450	61	0
1	732963	-198842	60	0
1	682053	-207132	58	0
1	563550	-165355	58	0
1	329645	-86760.4	57	0
1	189746	0	56	0
1	120687	0	55	0
1	102992	0	55	0
1	71102.2	0	54	0
0	0	0	53	0
0	0	0	53	0
0	0	0	53	0
0	0	0	52	0
0	0	0	53	0
0	0	0	51	0
0	0	0	52	0
0	0	0	51	0
1	23378.8	0	50	0
1	294173	-148250	52	0
1	588016	-218126	56	0
1	617416	-210142	59	0
1	642821	-203874	60	0
1	566195	-119860	63	0
1	548364	-117025	62	0
1	700681	-209581	64	0
1	689030	-190158	63	0
1	628164	-199684	61	0
1	521273	-159344	59	0
1	311695	-87077.9	58	0
1	202856	0	56	0
1	122181	0	53	0
1	103093	0	51	0
1	78886.2	0	51	0
1	33873.7	0	52	0
0	0	0	50	0
0	0	0	48	0
0	0	0	49	0
0	0	0	49	0
0	0	0	48	0
0	0	0	49	0
0	0	0	49	0
1	16161.6	0	49	0
1	241005	-151176	49	0
1	441819	-226257	49	0
1	528673	-230816	51	0
1	556007	-224056	53	0
1	549791	-126107	60	0
1	558743	-121384	61	0
1	660667	-212469	59	0
1	694201	-205499	62	0
1	692530	-199818	63	0
1	484699	-154849	57	0
1	359062	-88572	58	0
1	198712	0	56	0
1	126785	0	54	0
1	110805	0	54	0
1	81177.7	0	54	0
1	34768.8	0	55	0
0	0	0	54	0
0	0	0	54	0
0	0	0	54	0
0	0	0	54	0
0	0	0	54	0
0	0	0	55	0
0	0	0	54	0
0	0	0	54	0
1	255781	-150670	54	0
1	385300	-215286	55	0
1	441428	-214954	57	0
1	430930	-210329	57	0
1	312997	-123144	57	0
1	386005	-123150	62	0
1	529002	-211620	61	0
1	452658	-200422	58	0
1	605307	-213914	62	0
1	464267	-155354	64	0
1	223259	-84567.2	61	0
1	92892.5	0	60	0
0	0	0	59	0
0	0	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	55	0
0	0	0	56	0
0	0	0	56	0
0	0	0	57	0
0	0	0	57	0
0	0	0	56	0
1	2355.64	-15201.3	54	0
0	0	0	53	0
1	53788.3	-3968.73	54	0
1	75233.5	-3927.38	59	0
1	67079.6	-2931.55	62	0
1	57273.2	-2463.09	62	0
1	62894.2	-2117.12	65	0
1	47309.2	-2003.98	63	0
0	0	0	64	0
0	0	0	64	0
0	0	0	66	0
0	0	0	66	0
0	0	0	64	0
0	0	0	63	0
0	0	0	57	0
0	0	0	55	0
0	0	0	54	0
0	0	0	54	0
0	0	0	53	0
1	0	-699.406	53	0
1	0	-333.427	51	0
1	0	-427.069	51	0
1	0	-526.459	51	0
1	2083.6	-752.766	51	0
1	2076.64	-1129.89	50	0
1	5325.67	-929.229	51	0
1	32896	-7040.18	53	0
1	45093.3	-6486.88	58	0
1	47390.7	-4010.17	64	0
1	40683.3	-2935.93	67	0
1	42457.4	-2159.64	71	0
1	34671.3	-1706.06	73	0
0	0	0	75	0
0	0	0	76	0
0	0	0	77	0
0	0	0	76	0
0	0	0	75	0
0	0	0	70	0
0	0	0	68	0
0	0	0	66	0
0	0	0	61	0
0	0	0	59	0
0	0	0	59	0
0	0	0	57	0
0	0	0	54	0
0	0	0	54	0
0	0	0	52	0
1	0	-692.146	50	0
0	0	0	47	0
0	0	0	48	0
1	42313.2	-148226	50	0
1	168289	-226280	52	0
1	292724	-223778	59	0
1	300903	-202295	60	0
1	232854	-120832	60	0
1	233672	-120506	61	0
1	324055	-214303	61	0
1	367926	-200775	62	0
1	404350	-202523	63	0
1	353330	-155644	63	0
1	210629	-85310.3	61	0
0	0	0	58	0
0	0	0	57	0
0	0	0	55	0
0	0	0	53	0
0	0	0	52	0
0	0	0	51	0
0	0	0	51	0
0	0	0	49	0
0	0	0	48	0
0	0	0	46	0
1	13349.4	0	46	0
0	0	0	40	0
0	0	0	40	0
1	95600.7	-167021	47	0
1	168389	-232550	49	0
1	279506	-233295	55	0
1	311090	-213837	57	0
1	298904	-123346	62	0
1	303863	-120045	64	0
1	421301	-208337	65	0
1	450093	-189736	66	0
1	486298	-193034	67	0
1	403250	-148039	66	0
1	236376	-84559	64	0
1	81536.8	0	57	0
0	0	0	53	0
0	0	0	53	0
0	0	0	55	0
0	0	0	53	0
0	0	0	51	0
0	0	0	50	0
0	0	0	51	0
0	0	0	50	0
0	0	0	52	0
0	0	0	53	0
0	0	0	54	0
0	0	0	54	0
1	180969	-155486	56	0
1	339919	-211422	59	0
1	388124	-204610	62	0
1	519175	-197674	66	0
1	367272	-114241	70	0
1	394871	-111471	73	0
1	596830	-196467	75	0
1	610563	-179339	75	0
1	648115	-185200	76	0
1	556156	-143267	76	0
1	324024	-82897.4	74	0
1	155856	0	70	0
0	0	0	66	0
0	0	0	64	0
0	0	0	64	0
0	0	0	65	0
0	0	0	64	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	58	0
0	0	0	56	0
0	0	0	57	0
1	382156	-145840	59	0
1	714837	-203622	64	0
1	526087	-165118	70	0
1	698752	-178310	76	0
1	492773	-112785	80	0
1	518676	-109516	82	0
1	734049	-195062	83	0
1	733592	-178655	84	0
1	780164	-183733	83	0
1	660434	-142888	81	0
1	395776	-82648.2	77	0
1	194261	0	74	0
0	0	0	67	0
0	0	0	64	0
0	0	0	65	0
0	0	0	63	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
0	0	0	56	0
1	419192	-143306	60	0
1	738454	-201742	66	0
1	667305	-183658	67	0
1	640147	-175411	73	0
1	507068	-111392	75	0
1	524163	-109593	76	0
1	746513	-195271	77	0
1	709365	-178060	76	0
1	757005	-181570	77	0
1	610169	-142194	74	0
1	339451	-82129.1	71	0
1	175795	0	69	0
0	0	0	66	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	59	0
0	0	0	58	0
0	0	0	56	0
0	0	0	55	0
0	0	0	53	0
0	0	0	55	0
0	0	0	56	0
0	0	0	56	0
1	63331.3	-14730.7	56	0
1	67161.6	-1259.88	56	0
1	60506.8	-1137.53	56	0
1	61093.2	-1003.52	57	0
1	78903.1	-776.155	61	0
1	80402.6	-694.272	63	0
0	0	0	66	0
0	0	0	67	0
0	0	0	68	0
0	0	0	66	0
0	0	0	61	0
0	0	0	59	0
0	0	0	55	0
0	0	0	53	0
0	0	0	49	0
0	0	0	51	0
0	0	0	49	0
0	0	0	48	0
0	0	0	46	0
0	0	0	47	0
0	0	0	48	0
0	0	0	50	0
0	0	0	49	0
1	0	-627.422	47	0
1	10614.3	-4960.9	50	0
1	35633.7	-4577.72	53	0
1	38978	-3360.97	57	0
1	37304.3	-2824.92	59	0
1	34331.6	-2475.37	60	0
1	33288.4	-2262.23	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	61	0
0	0	0	59	0
0	0	0	57	0
0	0	0	51	0
0	0	0	49	0
1	0	-1149.38	46	0
1	0	-719.308	47	0
1	0	-886.216	46	0
1	0	-1325.77	45	0
1	0	-1476.14	44	0
1	0	-1915.59	44	0
1	0	-2307.82	43	0
1	0	-5617.26	42	0
1	0	-7328.78	41	0
1	0	-3023.78	41	0
1	0	-5004.56	39	0
1	50975.2	-154983	41	0
1	88139.2	-236525	44	0
1	111290	-240300	48	0
1	139524	-237196	50	0
1	131474	-132191	51	0
1	141079	-132613	53	0
1	175926	-231803	53	0
1	193010	-224941	53	0
1	186295	-227113	52	0
1	154063	-180905	51	0
1	92638.8	-93340.3	50	0
1	29655.8	-21259.1	49	0
0	0	0	48	0
1	2083.6	-1133.52	47	0
1	0	-3522.89	43	0
1	0	-2382.75	41	0
1	0	-6172.75	41	0
1	0	-12941.9	39	0
1	2195	-13728	38	0
1	4153.21	-9638.85	38	0
1	4153.27	-9160.75	38	0
1	4153.27	-11342.3	38	0
1	4153.27	-7776.42	38	0
1	4153.27	-2364.2	39	0
1	58708.5	-173378	38	0
1	90908.8	-239314	42	0
1	102542	-248614	45	0
1	106158	-245264	47	0
1	108482	-140972	49	0
1	105606	-137453	49	0
1	154488	-241654	51	0
1	168541	-231680	51	0
1	180591	-234071	51	0
1	161760	-184086	51	0
1	92612.4	-94899.8	48	0
1	36786.5	-25743.7	40	0
1	15749.6	-9435.52	38	0
1	4153.27	-7677.56	37	0
1	4153.27	-13999.3	35	0
1	4153.27	-11585	34	0
1	4153.27	-12903.4	34	0
1	4153.27	-18505.5	33	0
1	4153.27	-12372	33	0
1	4153.27	-14136	34	0
1	4153.27	-17024.7	34	0
1	4153.27	-15128	34	0
1	4153.27	-8646.83	35	0
1	4153.27	-11888.5	35	0
1	58461.5	-181284	36	0
1	84008.5	-252874	38	0
1	90805.5	-254779	40	0
1	102930	-258734	43	0
1	97701.5	-155802	45	0
1	88306.4	-151251	44	0
1	96820	-256460	44	0
1	107283	-256688	44	0
1	113807	-256123	44	0
1	106838	-202386	44	0
1	75031.5	-106728	43	0
1	26749.9	-40130.5	42	0
0	0	0	41	0
1	2076.64	-5637.65	40	0
1	3949.73	-4046.78	40	0
1	4153.27	-18062.1	37	0
1	4153.27	-21930	35	0
1	4153.27	-31227.6	33	0
1	4153.27	-37600.4	31	0
1	4153.27	-50182.7	29	0
1	4153.27	-66411.4	27	0
1	4402.04	-62957.3	27	0
1	4238.42	-35108.3	27	0
1	4153.27	-31577.1	25	0
1	56382.5	-181540	33	0
1	81163.5	-249347	40	0
1	103233	-263843	46	0
1	106893	-255972	48	0
1	109931	-147236	50	0
1	113239	-142793	51	0
1	154303	-242696	52	0
1	168528	-231811	52	0
1	175822	-234230	52	0
1	145143	-183290	51	0
1	82208.3	-96847.7	48	0
1	36363.1	-30739.7	41	0
1	15422.1	-3847.23	41	0
1	2076.64	-9954.44	39	0
1	3584.89	-7685.9	40	0
1	6798.27	-3911.91	41	0
1	4153.27	-7455.92	41	0
1	9443.3	-11028.2	43	0
1	9443.3	-13748.5	45	0
1	6798.27	-14919	46	0
1	6798.27	-16687.2	47	0
1	2076.64	-18795.8	46	0
1	6229.89	-12726	47	0
1	2076.64	-9104.44	46	0
1	60273.1	-185374	47	0
1	117804	-255512	50	0
1	120793	-245957	50	0
1	174191	-244057	54	0
1	147056	-131974	55	0
1	146887	-132352	56	0
1	234415	-227369	59	0
1	261992	-207262	60	0
1	299564	-209091	62	0
1	235526	-158767	61	0
1	136604	-89282.8	59	0
1	48360.3	-22118.4	52	0
0	0	0	55	0
0	0	0	52	0
1	8250.34	-6074.26	49	0
1	0	-6261.47	45	0
1	0	-9915.75	44	0
1	0	-10914.8	41	0
1	0	-25387.2	37	0
1	0	-25475.6	37	0
1	2083.6	-31534	37	0
1	3128.42	-44834.5	35	0
1	4153.27	-47054.8	33	0
1	4153.27	-68263.1	33	0
1	17749.9	-104985	36	0
1	19370.2	-79668.3	39	0
1	22480.5	-59913.5	42	0
1	21850.7	-45648.6	44	0
1	18953.4	-40478.5	45	0
1	18633	-37440.7	46	0
1	9792.61	-11273.7	47	0
1	9443.3	-2229.88	49	0
1	2076.64	-1642.69	48	0
1	3692.95	-7321.88	48	0
1	0	-22251.8	44	0
1	0	-30245.5	42	0
1	0	-24664.7	40	0
1	0	-31735.4	39	0
1	0	-37875.9	38	0
1	3740.81	-29192	39	0
1	4153.21	-34096.8	39	0
1	4160.17	-21170.5	38	0
1	4155.63	-39401.6	36	0
1	4153.27	-49627.2	35	0
1	4153.27	-59643.8	37	0
1	4153.27	-53911	40	0
1	9443.3	-52969.2	42	0
1	14733.3	-61167.5	46	0
1	13520.7	-123406	47	0
1	17115.6	-125304	49	0
1	16232	-104225	51	0
1	13320.1	-103131	52	0
1	15887.9	-96487.4	54	0
1	13177.4	-92162.3	55	0
1	11065	-24792.8	57	0
1	6798.27	-8649.19	58	0
1	0	-10574.4	56	0
1	3016.58	-39611.2	56	0
1	6798.24	-53439.7	57	0
1	0	-55542.4	55	0
1	3016.58	-32692.9	55	0
1	4153.21	-35897.5	55	0
1	4153.27	-41377.2	55	0
1	4568.12	-34624.4	55	0
1	6940.23	-34224.2	56	0
1	0	-42980.5	52	0
1	3016.61	-41128.2	54	0
1	6798.21	-29779.5	55	0
1	12098.7	-22537.6	58	0
1	6801.84	-26133.3	59	0
1	2102.35	-43481.9	58	0
1	2076.64	-18466.4	57	0
1	8872.87	-133731	57	0
1	10147.3	-121525	57	0
1	9370.82	-110551	57	0
1	9519.27	-98412.9	57	0
1	14750.1	-92537	59	0
1	12278.1	-81628.5	60	0
1	2924.29	-21140	59	0
1	14733.3	-5206.19	63	0
1	2076.64	-5108.18	62	0
1	6229.89	-7951.33	63	0
1	0	-8258.32	61	0
1	0	-14974.7	57	0
1	0	-7711.09	54	0
1	0	-5318.74	53	0
1	0	-6158.01	49	0
1	0	-29147.7	49	0
1	0	-15454.9	50	0
1	0	-28764.6	50	0
1	2184.34	-31277.1	49	0
1	0	-34713.7	48	0
1	4131.9	-14263.7	48	0
1	0	-33567.2	46	0
1	0	-14696.6	41	0
1	0	-9079.09	40	0
1	22650.1	-225130	41	0
1	166064	-257142	50	0
1	315600	-236417	56	0
1	425890	-213486	62	0
1	296263	-118037	67	0
1	327385	-115034	70	0
1	457931	-197527	72	0
1	460346	-180430	72	0
1	457872	-186106	72	0
1	339594	-144692	71	0
1	173563	-83568.2	67	0
1	57145.2	-16567.9	58	0
1	33052.7	0	54	0
1	38046	0	54	0
0	0	0	53	0
1	2610.23	0	49	0
0	0	0	51	0
1	5756.69	-859.691	50	0
0	0	0	52	0
1	12088.3	-999.04	53	0
0	0	0	54	0
1	4153.27	-1079.17	53	0
0	0	0	53	0
0	0	0	54	0
1	177226	-148423	55	0
1	470935	-215609	58	0
1	442117	-207090	60	0
1	456023	-203776	63	0
1	354151	-117397	63	0
1	377040	-117474	65	0
1	549973	-206560	66	0
1	520400	-187101	68	0
1	518070	-187962	68	0
1	419248	-146922	68	0
1	210718	-84031.9	62	0
1	125172	-16482	57	0
1	75045	0	52	0
1	68469.6	0	49	0
1	26128.8	0	47	0
1	8826.27	0	45	0
1	7748.37	0	44	0
1	3087.29	-1237.25	42	0
1	4888.28	-2016.66	41	0
1	9647.12	-2067.38	42	0
0	0	0	40	0
1	2638.91	-20015.9	35	0
1	4904.87	-4991.33	34	0
1	7956.69	-1227.25	34	0
1	112726	-142808	37	0
1	250550	-228472	46	0
1	388189	-241794	53	0
1	444655	-220810	57	0
1	404801	-123453	61	0
1	422351	-121813	63	0
1	540827	-212951	64	0
1	562886	-194055	65	0
1	537280	-197140	64	0
1	431343	-156165	63	0
1	243110	-86585.6	59	0
1	152157	-18313.6	52	0
1	95717	0	48	0
1	84275.7	0	46	0
1	56641.1	0	49	0
1	28193.9	0	52	0
1	10461.3	0	51	0
1	13891.4	0	52	0
0	0	0	53	0
1	10281.7	-476.913	52	0
1	14808.7	-928.702	54	0
1	11546.3	-1007.27	55	0
0	0	0	54	0
0	0	0	54	0
1	192021	-145681	55	0
1	412563	-215493	57	0
1	380729	-211947	54	0
1	472227	-222652	58	0
1	427220	-121090	62	0
1	467586	-118732	66	0
1	610501	-202935	68	0
1	636320	-180666	69	0
1	648883	-185131	69	0
1	543689	-144044	69	0
1	299966	-83470.9	65	0
1	177203	0	64	0
1	117007	0	62	0
1	107541	0	63	0
1	69029	0	61	0
1	29358.5	0	61	0
0	0	0	59	0
0	0	0	58	0
0	0	0	54	0
1	0	-8263	52	0
1	0	-1320.53	50	0
1	6214.17	-1579.56	50	0
1	6945.86	-1811.81	49	0
1	0	-2333.44	45	0
1	56054.4	-17718.9	43	0
1	70833.1	-20065.3	43	0
1	68109.6	-17699.5	45	0
1	61041.1	-17209.1	46	0
1	57445	-16704.9	47	0
1	57017.5	-14569.4	49	0
1	25249.9	0	50	0
1	10350.1	0	49	0
1	15567.7	0	50	0
1	18224.4	0	51	0
1	13873.4	-2608.59	48	0
1	4457.77	-3485.15	41	0
1	0	-9726.5	40	0
1	2083.6	-21646.1	38	0
1	3400.28	-18016.2	38	0
1	4184.84	-29520.6	36	0
1	4164.07	-15186.9	34	0
1	4153.27	-17764.2	30	0
1	4153.27	-9432.22	30	0
1	4153.27	-26551.6	30	0
1	4160.61	-28686.6	28	0
1	4155.81	-10288.4	30	0
1	4153.27	-6495.71	33	0
1	4153.27	-10697.4	35	0
1	22992.1	-76414.3	36	0
1	25548.5	-72377.1	40	0
1	30672	-84269	43	0
1	37149.4	-71860.4	49	0
1	22870.4	-64937.1	50	0
1	22187	-70487.6	51	0
1	11719.9	-21378.4	51	0
1	11534.7	-9045.68	52	0
1	11210.6	-9319.12	53	0
1	13527.9	-12039.6	55	0
1	0	-17996.5	51	0
1	2911.74	-37060.2	50	0
1	0	-43225.8	48	0
1	5812.08	-43381.9	49	0
1	4153.21	-42152.2	49	0
1	6798.27	-41768	50	0
1	2076.64	-45804.3	49	0
1	0	-59173.1	44	0
1	0	-53240.4	43	0
1	0	-58265.2	42	0
1	2083.6	-57917.9	43	0
1	7506.46	-61363.7	45	0
1	0	-42618.2	43	0
1	2083.6	-30328.1	42	0
1	55810	-212187	44	0
1	170699	-255464	49	0
1	255767	-241728	53	0
1	331848	-223007	57	0
1	277893	-124774	59	0
1	323596	-123219	63	0
1	441534	-209077	65	0
1	441676	-188279	64	0
1	409839	-197706	63	0
1	312567	-155861	62	0
1	176777	-87384	58	0
1	102113	-19060	54	0
1	77258.7	0	54	0
1	70551.5	0	55	0
1	27722.9	0	55	0
0	0	0	51	0
1	4256.72	0	53	0
1	9424.06	-582.339	54	0
1	5818.98	-1193.91	54	0
0	0	0	54	0
1	2517.61	-1338.11	53	0
1	4806.85	-1465.7	53	0
0	0	0	52	0
0	0	0	53	0
1	145209	-156188	52	0
1	281222	-225098	51	0
1	355775	-230127	52	0
1	426776	-224930	54	0
1	330350	-126797	55	0
1	360910	-127184	57	0
1	432001	-223101	57	0
1	416044	-211732	57	0
1	408425	-215288	57	0
1	302723	-168916	56	0
1	199016	-90017.2	54	0
1	129761	-20252.4	50	0
1	86172.2	0	46	0
1	69810.6	-439.952	41	0
1	55707	-2443.07	45	0
1	10436.2	-2225.6	42	0
1	5655.09	-3452.2	40	0
1	9399.58	-13129.3	39	0
1	8719.38	-20757.5	38	0
1	8238.24	-19293	37	0
1	7820.88	-27522.5	36	0
1	7450.16	-38469.5	35	0
1	7112.74	-19106	34	0
1	8765.16	-10849.1	34	0
1	115332	-178079	35	0
1	233010	-251768	37	0
1	279404	-241644	41	0
1	293097	-246792	43	0
1	277759	-143976	44	0
1	282257	-139876	45	0
1	298837	-243307	46	0
1	310183	-245503	46	0
1	295050	-242824	47	0
1	244915	-191248	46	0
1	187471	-96246.6	44	0
1	139406	-24838.4	43	0
1	99502.6	-1453.9	43	0
1	82947.4	-1857.65	42	0
1	42126.6	-21092.6	39	0
1	27551.6	-30815.9	37	0
1	14692.2	-34904.9	35	0
1	10414	-45025.8	34	0
1	16748.1	-52132.5	33	0
1	11556.4	-41227.7	33	0
1	8683.97	-41168.5	31	0
1	14860.9	-53148.6	31	0
1	10237.3	-25518.4	32	0
1	9598.53	-24525.8	31	0
1	117190	-195688	32	0
1	239652	-242876	37	0
1	288287	-240817	42	0
1	301648	-245074	44	0
1	291499	-140660	46	0
1	292386	-137878	47	0
1	318180	-242176	48	0
1	318612	-241387	47	0
1	298747	-244089	47	0
1	245905	-191525	46	0
1	190887	-99397.7	45	0
1	139837	-35027	44	0
1	95020.8	-4546.88	42	0
1	82924.6	-594.565	40	0
1	48487.5	-15802.9	36	0
1	28031.3	-1309.59	36	0
1	15252.1	-1654.31	36	0
1	10989.2	-1834.14	36	0
1	10283.4	0	37	0
1	9761.22	-2103.06	38	0
1	9314.72	-2708.41	39	0
1	8906.49	-19131.5	39	0
1	13814	-15315.6	42	0
1	7494.12	-6131.25	41	0
1	130756	-187173	42	0
1	255206	-256913	44	0
1	300366	-249374	47	0
1	356345	-244031	50	0
1	305869	-135563	50	0
1	331289	-136957	52	0
1	375188	-234793	52	0
1	364709	-228985	51	0
1	333645	-234885	50	0
1	250302	-187133	48	0
1	194488	-100087	46	0
1	147470	-39686.5	46	0
1	93588.5	-8042.26	43	0
1	81790.7	-17024.8	41	0
1	45752.7	-31594.1	39	0
1	28312.9	-40462.4	38	0
1	15317.6	-39560.7	38	0
1	17487.8	-55481.3	36	0
1	12235.6	-44908.6	34	0
1	15050.4	-56163.7	32	0
1	15805.1	-52077.1	32	0
1	14728.8	-78017.8	30	0
1	13938.1	-75811.2	31	0
1	13227.8	-95182.1	29	0
1	47372.9	-122247	32	0
1	50709.1	-92088.9	37	0
1	44586.3	-81823.2	40	0
1	51963.4	-78035.7	44	0
1	36355	-76220.7	43	0
1	47674.2	-69688.4	47	0
1	22540.1	-15729	48	0
1	20413.1	-959.299	48	0
1	15557.1	-1388.12	48	0
1	10137.9	-22459.9	47	0
1	6253.09	-27306.6	42	0
1	10540.8	-33111.9	41	0
1	3385.05	-44050.7	39	0
1	4965.23	-72475.3	36	0
1	5341.02	-62620.6	36	0
1	4464.62	-49178.7	37	0
1	4986.49	-70085.6	37	0
1	5310.1	-79759.7	37	0
1	5318.96	-107396	35	0
1	5304.98	-85551.7	37	0
1	5275.22	-85043.4	38	0
1	5246.34	-79685.5	40	0
1	18446.6	-101739	45	0
1	2563.72	-97492.2	44	0
1	25468.2	-164150	46	0
1	26558.8	-139687	48	0
1	26879.2	-124682	51	0
1	26233.7	-101435	54	0
1	28555.9	-77867.5	58	0
1	22958.6	-71291.2	60	0
0	0	0	61	0
1	12868.5	-17620.6	62	0
1	9443.3	-2660.34	64	0
1	4178.24	-3148.49	64	0
1	0	-10031.5	61	0
1	3167.92	-15663.8	60	0
1	4851.98	-7746.46	60	0
1	6798.27	-5667.47	61	0
1	2076.64	-18423.7	60	0
1	0	-41926.2	56	0
1	0	-56924.5	54	0
1	0	-60498.5	50	0
1	0	-81493.2	46	0
1	0	-91943.6	49	0
1	0	-85517.4	48	0
1	0	-122363	48	0
1	0	-79090.9	43	0
1	0	-31560.1	43	0
1	40351.5	-233593	44	0
1	131984	-288566	44	0
1	172940	-281264	44	0
1	190119	-270750	45	0
1	185758	-174444	45	0
1	186815	-170642	45	0
1	197142	-271945	44	0
1	219065	-263937	45	0
1	207642	-259282	44	0
1	173843	-212619	43	0
1	120575	-134453	41	0
1	85902.9	-83329.7	40	0
1	71408.4	-41745	41	0
1	60940.7	-79597.1	41	0
1	34525.9	-106597	41	0
1	15179.7	-134080	40	0
1	11378.3	-183480	39	0
1	9215.79	-189980	40	0
1	8391.37	-184528	39	0
1	8027.31	-182678	39	0
1	7843.87	-181043	38	0
1	7693.17	-179531	38	0
1	7774.72	-95721.9	39	0
1	9849.14	-68585.4	38	0
1	81195.3	-269254	39	0
1	172967	-312273	39	0
1	209968	-307130	40	0
1	229967	-287140	42	0
1	225674	-173770	44	0
1	218523	-170997	43	0
1	234631	-269816	42	0
1	254889	-266478	43	0
1	234546	-263355	42	0
1	200194	-215935	41	0
1	146523	-140524	38	0
1	108768	-87361.3	38	0
1	83298.6	-63020.1	37	0
1	73552.4	-88617.3	36	0
1	46394.7	-101981	35	0
1	25316.7	-108202	34	0
1	16965.4	-94061.2	30	0
1	14410.1	-98607.2	27	0
1	13399.6	-153746	22	0
1	12681.9	-151446	23	0
1	12041.4	-164659	23	0
1	11468	-173640	23	0
1	10944.4	-117678	23	0
1	14276.5	-93876.6	22	0
1	93165.5	-275253	24	0
1	186994	-293716	31	0
1	232342	-271568	37	0
1	250288	-264607	41	0
1	242578	-164372	44	0
1	251098	-157487	47	0
1	285903	-253482	49	0
1	328512	-240839	51	0
1	303277	-233248	51	0
1	235034	-184709	50	0
1	160040	-103462	46	0
1	108171	-53601.2	41	0
1	87371.4	-13139	40	0
1	79235.8	-16572.2	40	0
1	46860.4	-38530.3	41	0
1	22835.7	-51753.2	40	0
1	19073.1	-70236.6	39	0
1	16573.9	-69083.2	39	0
1	15455.8	-72140.8	38	0
1	14649.5	-83314.4	37	0
1	13973.4	-86787.3	37	0
1	13347.2	-84549.7	36	0
1	12792.7	-49419.5	37	0
1	10565.8	-31748.2	38	0
1	102855	-220669	39	0
1	215101	-272256	44	0
1	285053	-258067	49	0
1	349038	-241921	53	0
1	316253	-132954	56	0
1	345592	-129845	59	0
1	447447	-219327	61	0
1	458004	-200144	62	0
1	440807	-201600	62	0
1	340572	-158588	61	0
1	201171	-88662.1	57	0
1	133012	-20178.3	54	0
1	91558.2	0	52	0
1	82085.3	-1056.6	51	0
1	43919.4	-2111.92	50	0
1	6459.5	-4034.32	45	0
1	14908.9	-18823.7	46	0
1	10642.1	-19468.2	46	0
1	7264.52	-31115.8	45	0
1	9370.68	-40535.9	45	0
1	7334.58	-42337.1	42	0
1	13339.8	-58001.3	41	0
1	7274.2	-30259.8	39	0
1	9743	-13130.7	39	0
1	113134	-198007	40	0
1	234311	-256729	44	0
1	288023	-250170	48	0
1	344779	-241356	51	0
1	302600	-132805	52	0
1	308716	-133749	52	0
1	345247	-234003	51	0
1	386453	-230590	53	0
1	325257	-226371	51	0
1	247496	-183818	49	0
1	174564	-97052	42	0
1	133688	-33656.1	38	0
1	98788.8	0	39	0
1	85942.9	-4102.54	38	0
1	47457.3	-19764.9	33	0
1	20083.2	-5139.47	32	0
1	12580.7	-12910.9	29	0
1	10956.8	-16197.6	28	0
1	10047.7	-25488.9	26	0
1	15683.7	-44828.1	26	0
1	11018	-32584.2	26	0
1	8341.61	-23476.8	27	0
1	7930.98	-26243.9	28	0
1	12875.9	-59545	27	0
1	45659.2	-103522	30	0
1	48405.3	-66944.3	39	0
1	58535.3	-82827.1	46	0
1	47320.3	-74951.7	49	0
1	45178.1	-62117.2	52	0
1	38642.4	-58994.4	53	0
0	0	0	54	0
1	29637.7	-14180.4	54	0
1	16457.7	-826.921	54	0
1	9293.04	-27493.3	50	0
1	6884.81	-38244	47	0
1	16960.9	-60012.6	46	0
1	6077.45	-67298.6	45	0
1	4845.26	-78714.3	45	0
1	7888.13	-74505.9	46	0
1	5329.2	-69948.9	46	0
1	7980.44	-65475.8	47	0
1	2366.46	-58228.4	45	0
1	2952.79	-54698.7	45	0
1	2622.4	-56450.6	44	0
